iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
491,502784,nan,nan,0.0,0.15,1.412941,-0.001116,0.896366,0.001428,1040,0.06937,0.07211,0.85,0.0,0.0,,,-0.01,0.00335,-0.00049,-0.02537,-0.00151,0.0
492,503808,34.65628,342.83333,0.83333,0.2,1.513938,-0.073298,16.373243,0.010302,1104,0.07582,0.08115,0.8,0.5,1.0,,,-0.01,0.00735,-0.00047,-0.02303,-0.00192,0.30045
493,504832,11.87276,353.5,0.5,0.21,1.458413,-0.019923,1.109635,0.000901,1007,0.06208,0.06458,0.79,1.0,1.0,,,-0.01,0.00338,-0.00038,-0.02116,-0.00039,0.04575
494,505856,43.76954,284.66667,1.0,0.24,1.520248,0.062618,16.572579,0.006875,1108,0.09953,0.10607,0.76,0.66667,0.0,,,-0.01,0.0064,-0.00074,-0.02565,-0.0015,0.16972
495,506880,45.3947,290.4,1.0,0.29,1.533153,0.010243,9.508813,0.006991,926,0.06098,0.06309,0.71,0.6,0.66667,,,-0.01,0.00401,-0.0001,-0.02242,-0.00051,0.26166
496,507904,52.23216,245.0,1.0,0.33,1.552978,0.060829,19.306152,0.007223,1047,0.09163,0.09717,0.67,0.25,0.0,,,-0.01,0.00566,-0.00047,-0.02115,-0.00172,0.26045
497,508928,18.68676,335.0,0.66667,0.35,1.557467,0.004392,12.8496,0.003231,1124,0.13724,0.13568,0.65,1.0,1.0,,,-0.01,0.0039,-0.00214,-0.02068,-0.00191,0.09775
498,509952,25.09081,293.5,0.75,0.38,1.526482,-0.018488,8.52023,0.002019,1013,0.08982,0.09316,0.62,0.5,1.0,,,-0.01,0.0055,-0.00052,-0.01863,-0.00025,0.13776
499,510976,42.51876,259.0,1.0,0.42,1.511598,0.036295,10.382394,0.002593,1007,0.09514,0.09956,0.58,0.75,1.0,,,-0.01,0.00569,-0.00054,-0.02298,-0.00215,0.209
500,512000,34.11786,268.5,1.0,0.44,1.512089,-0.001624,2.898826,0.000933,972,0.09835,0.09893,0.56,1.0,0.0,,,-0.01,0.00498,-0.00083,-0.02433,0.00029,0.08527
501,513024,47.61982,287.2,1.0,0.49,1.516921,0.000381,13.764103,0.00116,991,0.11071,0.11258,0.51,0.6,0.66667,,,-0.01,0.00561,-0.00061,-0.02155,-0.00119,0.30086
502,514048,27.12514,333.5,1.0,0.51,1.497397,-0.047869,5.790058,0.003463,1020,0.12062,0.12184,0.49,1.0,1.0,,,-0.01,0.00461,-0.00112,-0.017,-0.00211,0.07571
503,515072,23.82684,331.66667,0.66667,0.53,1.498749,0.005916,6.592547,0.002417,1069,0.12338,0.12578,0.46,1.0,1.0,,,-0.01,0.00336,-0.00131,-0.02394,-0.00214,0.10975
504,516096,30.97481,342.75,0.75,0.56,1.553318,0.040367,5.742807,0.002289,1000,0.15635,0.15361,0.43,1.0,0.0,,,-0.01,0.0053,-0.00141,-0.02358,-6e-05,0.17028
505,517120,34.2013,332.5,1.0,0.58,1.519691,-0.071061,5.719138,0.00074,1003,0.12802,0.13193,0.41,0.5,0.6,,,-0.01,0.00398,-0.00091,-0.02322,-0.0029,0.09459
506,518144,21.91002,351.33333,0.66667,0.6,1.496913,-0.03567,4.737665,0.000716,972,0.17488,0.17727,0.39,1.0,1.0,,,-0.01,0.00434,-0.00166,-0.02744,-0.00034,0.10216
507,519168,7.30589,354.0,0.33333,0.61,1.517961,-0.000108,7.073947,0.00173,1004,0.15024,0.15518,0.38,1.0,0.0,,,-0.01,0.00436,-0.00132,-0.02399,-0.00279,0.05662
508,520192,14.46984,371.5,0.5,0.62,1.507119,-0.014384,2.562285,0.001656,1029,0.14685,0.14532,0.37,1.0,1.0,,,-0.01,0.00307,-0.00157,-0.02504,-0.00169,0.05565
509,521216,-13.0355,375.0,0.0,0.62,1.508889,0.053542,3.27443,0.002304,1023,0.16069,0.16442,0.37,1.0,1.0,,,-0.01,0.00371,-0.00209,-0.02571,-0.00129,0.0
510,522240,6.69769,362.0,0.33333,0.63,1.5627,-9.5e-05,5.140246,0.001384,962,0.14441,0.1447,0.36,1.0,1.0,,,-0.01,0.00396,-0.00153,-0.02471,-0.00146,0.05457
511,523264,-13.36226,375.0,0.0,0.63,1.553343,0.028528,0.863456,0.002175,994,0.1468,0.14931,0.36,1.0,0.0,,,-0.01,0.00356,-0.00156,-0.0258,-0.00127,0.0
512,524288,-11.08503,375.0,0.0,0.63,1.566984,-0.035724,1.028218,0.001406,1026,0.14221,0.14626,0.36,1.0,1.0,,,-0.01,0.00353,-0.00166,-0.02522,-0.00151,0.0
513,525312,-12.22976,375.0,0.0,0.61,1.576009,-0.010446,0.41749,0.001326,958,0.11504,0.11761,0.38,1.0,0.0,,,-0.01,0.00329,-0.00108,-0.02391,0.00042,0.0
514,526336,31.16432,332.0,0.66667,0.62,1.588397,0.000962,21.561929,0.004588,990,0.09879,0.10247,0.37,0.0,0.0,,,-0.01,0.00474,-0.0009,-0.02542,-0.00205,0.12982
515,527360,-10.97664,375.0,0.0,0.61,1.591395,0.056947,3.099389,0.001547,888,0.10807,0.10776,0.38,0.66667,0.0,,,-0.01,0.0034,-0.00099,-0.02177,-0.00169,0.0
516,528384,-11.19808,375.0,0.0,0.6,1.521207,-0.097357,1.548621,0.00197,957,0.10087,0.10326,0.39,1.0,0.0,,,-0.01,0.0037,-0.0009,-0.02179,-0.00049,0.0
517,529408,-9.67859,375.0,0.0,0.58,1.531409,-0.000583,0.684358,0.001532,968,0.08384,0.0867,0.41,1.0,0.0,,,-0.01,0.00422,-0.00065,-0.01916,-0.00146,0.0
518,530432,7.14968,351.75,0.25,0.57,1.55603,0.002917,12.955135,0.00232,971,0.08485,0.0821,0.42,0.75,0.0,,,-0.01,0.00347,-0.00033,-0.01675,-0.00052,0.06858
519,531456,-5.12374,375.0,0.0,0.57,1.575376,-0.046923,1.150992,0.002117,984,0.12474,0.12203,0.42,1.0,0.0,,,-0.01,0.00343,-0.00095,-0.01726,-0.0025,0.0
520,532480,-11.50098,375.0,0.0,0.57,1.596286,-0.001046,0.461163,0.001843,956,0.11682,0.11244,0.42,0.5,0.0,,,-0.01,0.00451,-0.0009,-0.01471,-0.00053,0.0
521,533504,-7.86609,375.0,0.0,0.55,1.601422,-0.036941,0.588425,0.00149,955,0.10155,0.09889,0.44,0.5,0.0,,,-0.01,0.0048,-0.00076,-0.01422,-0.0013,0.0
522,534528,8.07966,331.33333,0.33333,0.54,1.588746,0.001022,9.946818,0.002013,962,0.09135,0.08739,0.45,1.0,0.0,,,-0.01,0.00639,-0.00068,-0.00973,-0.0014,0.05003
523,535552,27.148,313.0,0.5,0.54,1.592686,-0.000349,12.436025,0.000665,940,0.1002,0.09379,0.45,0.5,0.0,,,-0.01,0.00444,-0.00077,-0.0141,0.0005,0.06681
524,536576,10.7718,341.25,0.25,0.52,1.646219,0.019496,11.548439,0.00152,926,0.11055,0.10788,0.47,0.25,0.0,,,-0.01,0.00491,-0.00099,-0.01561,-0.00132,0.06852
525,537600,-8.01697,375.0,0.0,0.5,1.612292,0.041897,0.514942,0.006841,924,0.10695,0.10033,0.49,0.0,0.0,,,-0.01,0.00316,-0.00106,-0.01336,-0.00044,0.0
526,538624,-8.87349,375.0,0.0,0.48,1.612433,-0.002257,0.477269,0.002496,933,0.14318,0.1301,0.51,0.0,0.0,,,-0.01,0.00413,-0.00127,-0.00962,-1e-05,0.0
527,539648,-6.19589,375.0,0.0,0.45,1.59602,0.130306,0.308784,0.003167,928,0.17346,0.16352,0.54,0.0,0.0,,,-0.01,0.00616,-0.00173,-0.00983,0.00014,0.0
528,540672,-4.95198,375.0,0.0,0.42,1.56668,-0.001487,0.228714,0.002576,954,0.16783,0.16448,0.57,0.0,1.0,,,-0.01,0.00556,-0.00177,-0.01545,0.0,0.0
529,541696,-8.10204,375.0,0.0,0.41,1.577367,-0.000612,0.27256,0.001538,934,0.19085,0.18652,0.58,0.0,0.0,,,-0.01,0.00776,-0.00201,-0.01233,0.0,0.0
530,542720,-6.95198,375.0,0.0,0.36,1.611106,-0.001507,0.236517,0.001289,955,0.20605,0.20061,0.63,0.0,0.0,,,-0.01,0.00454,-0.002,-0.01751,0.0,0.0
531,543744,-10.42049,375.0,0.0,0.34,1.648858,-0.002241,0.189564,0.001926,964,0.21177,0.21038,0.65,0.0,0.0,,,-0.01,0.00767,-0.00212,-0.01356,0.0,0.0
532,544768,-7.84264,375.0,0.0,0.34,1.644964,-0.001932,0.142388,0.002246,976,0.23103,0.22015,0.65,0.0,0.0,,,-0.01,0.01224,-0.00219,-0.00824,0.0,0.0
533,545792,-4.97866,375.0,0.0,0.3,1.612954,-0.001468,0.146424,0.002323,941,0.21205,0.2034,0.69,0.0,0.0,,,-0.01,0.0083,-0.002,-0.01172,0.0,0.0
534,546816,-4.4737,375.0,0.0,0.27,1.564369,-0.002494,0.117749,0.004732,959,0.18234,0.17801,0.72,0.0,1.0,,,-0.01,0.00833,-0.00158,-0.00997,0.0,0.0
535,547840,-4.47653,375.0,0.0,0.25,1.526547,-0.001223,0.092353,0.001635,982,0.20745,0.19699,0.74,0.0,0.0,,,-0.01,0.0103,-0.00213,-0.00485,0.0,0.0
536,548864,-3.57121,375.0,0.0,0.22,1.496803,-0.002615,0.065927,0.005015,973,0.20494,0.19071,0.77,0.0,0.0,,,-0.01,0.00974,-0.00206,-0.00348,0.0,0.0
537,549888,-1.84327,375.0,0.0,0.19,1.525016,-0.001685,0.063364,0.003146,970,0.1702,0.15834,0.8,0.0,0.0,,,-0.01,0.00687,-0.00171,-0.00229,0.0,0.0
538,550912,-2.9088,375.0,0.0,0.17,1.539252,-0.002208,0.056251,0.00302,940,0.19043,0.18192,0.82,0.0,0.0,,,-0.01,0.00512,-0.00228,-0.00124,0.0,0.0
539,551936,-4.58409,375.0,0.0,0.15,1.624324,-0.002003,0.057209,0.004326,933,0.18624,0.17606,0.85,0.0,0.0,,,-0.01,0.00553,-0.00194,-0.00348,0.0,0.0
540,552960,-3.49129,375.0,0.0,0.13,1.582284,-0.003176,0.047211,0.00367,946,0.15751,0.15109,0.87,0.0,1.0,,,-0.01,0.0034,-0.00206,-0.00159,0.0,0.0
541,553984,-3.62486,375.0,0.0,0.11,1.552,-0.002199,0.035869,0.003181,927,0.16141,0.15485,0.89,0.0,0.0,,,-0.01,0.00406,-0.00193,0.00035,0.0,0.0
542,555008,-3.43402,375.0,0.0,0.08,1.53815,-0.002236,0.049467,0.002371,932,0.13993,0.1363,0.92,0.0,0.0,,,-0.01,0.00506,-0.00126,-0.00122,0.0,0.0
543,556032,-2.95918,375.0,0.0,0.08,1.452353,-0.001437,0.036503,0.002183,924,0.13114,0.12319,0.92,0.0,0.0,,,-0.01,0.00345,-0.00133,0.00051,0.0,0.0
544,557056,-2.97551,375.0,0.0,0.07,1.430261,-0.002716,0.033866,0.004151,959,0.11802,0.11719,0.93,0.0,1.0,,,-0.01,0.00519,-0.00122,0.00111,0.0,0.0
545,558080,-2.11802,375.0,0.0,0.07,1.475688,-0.002357,0.028658,0.004004,938,0.12012,0.11468,0.93,0.0,0.0,,,-0.01,0.00328,-0.00102,0.00036,0.0,0.0
546,559104,-2.74389,375.0,0.0,0.06,1.411517,-0.004162,0.030519,0.004071,953,0.09821,0.09501,0.94,0.0,0.0,,,-0.01,0.00394,-0.00083,0.00071,0.0,0.0
547,560128,-1.99319,375.0,0.0,0.06,1.472203,-0.001477,0.052345,0.006494,924,0.09124,0.09068,0.94,0.0,0.0,,,-0.01,0.00391,-0.00086,-0.00146,0.0,0.0
548,561152,-2.21514,375.0,0.0,0.06,1.549049,-0.003804,0.039508,0.005307,909,0.0964,0.09124,0.94,0.0,0.0,,,-0.01,0.0029,-0.00067,-0.00163,0.0,0.0
549,562176,-6.79497,375.0,0.0,0.06,1.563965,-0.005352,0.027158,0.007442,936,0.10812,0.10198,0.94,0.0,0.0,,,-0.01,0.00332,-0.00124,0.0,0.0,0.0
550,563200,-2.53974,375.0,0.0,0.05,1.526986,-0.006936,0.022253,0.006585,928,0.10296,0.09905,0.95,0.0,0.0,,,-0.01,0.00395,-0.00099,0.00108,0.0,0.0
551,564224,-2.52718,375.0,0.0,0.04,1.593496,-0.004381,0.018476,0.004272,890,0.0971,0.09054,0.96,0.0,0.0,,,-0.01,0.00397,-0.00065,0.00209,0.0,0.0
552,565248,-1.88113,375.0,0.0,0.04,1.530014,-0.005191,0.023746,0.005485,874,0.09189,0.08854,0.96,0.0,0.0,,,-0.01,0.00429,-0.00067,0.00304,-0.00032,0.0
553,566272,-1.93838,375.0,0.0,0.04,1.572098,0.036295,0.069074,0.006918,961,0.07948,0.07689,0.96,0.0,0.0,,,-0.01,0.00634,-0.00062,0.00288,1e-05,0.0
554,567296,-1.48432,375.0,0.0,0.03,1.625782,0.016356,0.044796,0.002409,929,0.08668,0.08592,0.97,0.25,0.0,,,-0.01,0.00779,-0.00073,0.00143,-0.00091,0.0
555,568320,0.8606,375.0,0.0,0.03,1.605608,-0.003012,0.071276,0.004841,955,0.08241,0.08226,0.97,0.0,0.0,,,-0.01,0.00628,-0.0008,0.00232,0.00083,0.0
556,569344,12.0844,355.2,0.2,0.04,1.595396,0.00027,17.433885,0.001349,943,0.08171,0.08171,0.96,0.4,0.0,,,-0.01,0.00977,-0.00053,-0.00041,-0.00279,0.07034
557,570368,3.01889,375.0,0.0,0.04,1.627916,0.012509,0.177754,0.00572,938,0.0846,0.07755,0.96,0.0,0.0,,,-0.01,0.00991,-0.00056,0.00076,0.00121,0.0
558,571392,-4.44376,375.0,0.0,0.03,1.60976,-0.02836,0.137176,0.006052,942,0.07632,0.07541,0.97,0.5,0.0,,,-0.01,0.01122,-0.00048,0.00267,-0.00015,0.0
559,572416,1.1578,375.0,0.0,0.02,1.662447,-0.001136,0.107076,0.005992,954,0.06266,0.06159,0.98,0.2,0.0,,,-0.01,0.00869,-0.00012,0.00295,-0.00092,0.0
560,573440,0.03071,375.0,0.0,0.02,1.632456,-0.049159,0.07132,0.003448,973,0.08159,0.08004,0.98,0.0,0.0,,,-0.01,0.00645,-0.00045,0.00202,-0.00056,0.0
561,574464,18.79135,338.33333,0.33333,0.02,1.623462,4.1e-05,14.396896,0.003281,979,0.06464,0.0656,0.98,0.0,0.0,,,-0.01,0.00763,-0.00022,0.00335,0.00077,0.06214
562,575488,20.12163,323.33333,0.33333,0.04,1.652306,0.000858,32.403699,0.002107,946,0.08699,0.09095,0.96,0.33333,0.0,,,-0.01,0.00672,-0.00051,-0.00066,-0.00099,0.1319
563,576512,56.45032,204.0,1.0,0.05,1.604305,0.000297,15.192217,0.000848,1007,0.08783,0.09006,0.95,0.0,0.0,,,-0.01,0.00313,-0.00078,0.00155,-0.00149,0.06416
564,577536,-0.14508,375.0,0.0,0.05,1.622762,-0.002668,0.409149,0.003355,1094,0.11494,0.11748,0.95,0.0,0.0,,,-0.01,0.00264,-0.00113,-0.00326,-0.00029,0.0
565,578560,-2.7935,375.0,0.0,0.05,1.649221,-0.058814,0.406702,0.003081,1049,0.11653,0.12215,0.95,0.0,0.0,,,-0.01,0.00493,-0.00095,-0.00426,-0.00159,0.0
566,579584,42.08017,232.8,0.8,0.09,1.589193,0.066182,42.999458,0.004081,1028,0.11406,0.12227,0.91,0.4,0.0,,,-0.01,0.00544,-0.00064,-0.00373,-0.002,0.26055
567,580608,51.30118,198.0,1.0,0.13,1.647438,0.066549,40.330375,0.004852,1086,0.16929,0.17121,0.87,0.25,0.0,,,-0.01,0.0066,-0.00139,-0.00397,-0.00082,0.26183
568,581632,22.03122,326.25,0.5,0.15,1.671445,0.001018,12.219966,0.001707,1022,0.17178,0.17427,0.85,0.0,1.0,,,-0.01,0.00613,-0.00146,-0.00795,-0.00235,0.11598
569,582656,56.62316,177.33333,1.0,0.18,1.646341,0.005198,32.214753,0.007322,1076,0.16343,0.16601,0.82,0.0,0.0,,,-0.01,0.00595,-0.00086,-0.00514,-0.00079,0.21192
570,583680,33.87196,293.0,0.8,0.22,1.660501,-0.074879,24.175858,0.001324,1020,0.16695,0.17232,0.78,0.2,1.0,,,-0.01,0.00853,-0.00148,-0.00815,-0.0003,0.2187
571,584704,52.42034,198.0,1.0,0.26,1.676432,-0.022356,27.773597,0.004706,1030,0.15585,0.16103,0.74,0.25,0.0,,,-0.01,0.00988,-0.00129,-0.00593,-0.00217,0.24256
572,585728,44.19534,250.0,1.0,0.3,1.628906,0.000432,10.336344,0.00127,968,0.17555,0.17855,0.7,0.5,0.5,,,-0.01,0.00781,-0.00145,-0.00098,0.00125,0.20637
573,586752,55.10825,246.0,1.0,0.34,1.62273,0.001914,17.522668,0.003419,969,0.16404,0.1634,0.66,0.0,0.66667,,,-0.01,0.00766,-0.00125,-0.00071,-0.00325,0.25172
574,587776,22.6243,304.66667,0.66667,0.36,1.58838,-0.107363,12.254455,0.002675,1181,0.2236,0.21946,0.64,0.66667,0.875,,,-0.01,0.01072,-0.00284,-0.00596,-0.0008,0.09343
575,588800,44.14162,254.83333,0.83333,0.41,1.656511,0.008721,12.169634,0.008192,923,0.18426,0.17821,0.59,0.0,0.8,,,-0.01,0.00917,-0.00136,-0.01132,0.00148,0.28452
576,589824,57.0805,164.0,1.0,0.46,1.64864,0.001272,20.152497,0.001018,969,0.15892,0.16588,0.54,0.0,0.0,,,-0.01,0.00859,-0.00143,-0.00848,-0.00204,0.33465
577,590848,49.49309,162.6,1.0,0.51,1.648643,0.006393,20.783898,0.008219,1009,0.17311,0.17443,0.49,0.0,0.5,,,-0.01,0.00923,-0.00246,-0.01065,0.00018,0.29589
578,591872,17.84478,281.75,0.5,0.53,1.610703,0.003736,18.745423,0.008579,1098,0.25912,0.27146,0.47,0.25,1.0,,,-0.01,0.00726,-0.00482,-0.01127,-0.00536,0.10968
579,592896,22.58574,237.75,0.75,0.56,1.697889,0.047891,16.184709,0.007294,1099,0.28366,0.28734,0.44,0.5,0.90476,,,-0.01,0.00829,-0.00485,-0.01604,-0.001,0.13156
580,593920,30.69526,210.5,0.83333,0.61,1.621801,-0.046773,25.718006,0.002198,1013,0.21807,0.23627,0.39,0.5,0.91304,,,-0.01,0.00873,-0.00362,-0.01702,-0.00227,0.23615
581,594944,47.10201,205.33333,0.83333,0.65,1.681279,0.000696,16.897874,0.001364,921,0.18037,0.18431,0.35,0.33333,0.92857,,,-0.01,0.00808,-0.00197,-0.01548,0.00059,0.32283
582,595968,60.05763,149.66667,1.0,0.68,1.621817,0.003714,21.002576,0.009492,990,0.25937,0.26505,0.32,0.0,0.0,,,-0.01,0.00765,-0.00391,-0.01869,-0.00077,0.20276
583,596992,24.67192,278.0,0.6,0.71,1.673615,0.124536,27.511273,0.020647,1001,0.25292,0.27066,0.28,0.6,0.95238,,,-0.01,0.0104,-0.00581,-0.00851,-0.00118,0.17968
584,598016,35.77811,198.5,0.75,0.74,1.696161,0.002553,24.021623,0.002868,988,0.30726,0.32726,0.24,0.5,0.88462,,,-0.01,0.00959,-0.00595,-0.01763,-0.00358,0.17861
585,599040,15.79795,299.33333,0.33333,0.74,1.648807,0.005488,21.484453,0.007172,1088,0.34354,0.36314,0.24,0.33333,0.95,,,-0.01,0.00663,-0.00818,-0.02436,-0.0031,0.07215
586,600064,-9.72881,375.0,0.0,0.73,1.644489,0.007317,11.884216,0.010488,1280,0.32979,0.35147,0.25,0.5,1.0,,,-0.01,0.00461,-0.00968,-0.02731,-0.00392,0.0
587,601088,-10.86258,326.5,0.0,0.71,1.662526,-0.053065,5.927996,0.007304,1183,0.35022,0.3824,0.26,1.0,1.0,,,-0.01,0.0046,-0.0102,-0.02801,-0.00598,-0.00038
588,602112,-11.23211,304.25,0.0,0.71,1.78269,-0.001097,3.654494,0.004123,1095,0.3703,0.39808,0.24,0.5,1.0,,,-0.01,0.00542,-0.01004,-0.02218,-0.00493,-0.00073
589,603136,-10.29932,280.0,0.0,0.71,1.818832,-0.000982,2.258788,0.001944,1054,0.42264,0.44484,0.23,1.0,1.0,,,-0.01,0.00646,-0.01063,-0.02474,-0.00396,-0.00034
590,604160,-11.82486,338.2,0.0,0.68,1.80425,0.058987,1.874097,0.007246,948,0.36728,0.39537,0.24,0.8,1.0,,,-0.01,0.00668,-0.00995,-0.02257,-0.00561,-0.00062
591,605184,-10.86961,305.33333,0.0,0.66,1.813261,-0.002174,1.279967,0.004242,912,0.36187,0.38178,0.25,0.33333,1.0,,,-0.01,0.00508,-0.00573,-0.02444,-0.00282,-0.00029
592,606208,-14.77699,375.0,0.0,0.65,1.799123,-0.00332,0.620591,0.003072,947,0.41715,0.43714,0.26,0.0,1.0,,,-0.01,0.00757,-0.01017,-0.0256,0.0,0.0
593,607232,-13.78957,375.0,0.0,0.61,1.789023,-0.003858,0.439761,0.002501,900,0.38211,0.41127,0.3,0.0,1.0,,,-0.01,0.00573,-0.00941,-0.02037,0.0,0.0
594,608256,-13.58564,375.0,0.0,0.6,1.761297,-0.002507,0.264814,0.002398,913,0.28878,0.30218,0.31,0.0,1.0,,,-0.01,0.0022,-0.00544,-0.01529,0.0,0.0
595,609280,-12.84067,375.0,0.0,0.59,1.71409,-0.003864,0.370489,0.002193,918,0.30469,0.29743,0.32,0.0,1.0,,,-0.01,0.00554,-0.00275,-0.01176,0.0,0.0
596,610304,-7.98279,375.0,0.0,0.55,1.652668,-0.003666,0.193191,0.001324,923,0.25209,0.24609,0.36,0.0,1.0,,,-0.01,0.00531,-0.00182,-0.00882,0.0,0.0
597,611328,-4.27853,375.0,0.0,0.53,1.596724,-0.002763,0.200329,0.001992,966,0.21177,0.21066,0.38,0.0,1.0,,,-0.01,0.00405,-0.00153,-0.01197,0.0,0.0
598,612352,-7.57,375.0,0.0,0.52,1.596068,-0.001616,0.185031,0.001873,983,0.22656,0.2221,0.39,0.0,0.0,,,-0.01,0.00796,-0.00182,-0.00602,0.0,0.0
599,613376,-4.83061,375.0,0.0,0.48,1.616094,-0.001562,0.107813,0.000888,956,0.18987,0.18276,0.43,0.0,1.0,,,-0.01,0.0071,-0.00122,-0.00453,0.0,0.0
600,614400,-5.2776,375.0,0.0,0.45,1.62885,-0.002007,0.119397,0.001593,931,0.17257,0.16769,0.46,0.0,1.0,,,-0.01,0.00489,-0.00111,-0.00588,0.0,0.0
601,615424,-3.61562,375.0,0.0,0.43,1.58202,-0.001963,0.083161,0.001582,983,0.19308,0.18359,0.48,0.0,0.0,,,-0.01,0.00657,-0.0014,-0.00228,0.0,0.0
602,616448,-2.80921,375.0,0.0,0.4,1.587378,-0.002989,0.088068,0.001529,954,0.14621,0.13881,0.51,0.0,0.0,,,-0.01,0.00508,-0.00084,-0.0025,0.0,0.0
603,617472,-3.64734,375.0,0.0,0.38,1.587725,-0.002681,0.064535,0.002682,955,0.1243,0.11384,0.53,0.0,1.0,,,-0.01,0.00511,-0.00061,-0.00133,0.0,0.0
604,618496,-2.09305,375.0,0.0,0.37,1.535711,-0.003266,0.068413,0.004171,966,0.13295,0.12849,0.54,0.0,1.0,,,-0.01,0.00552,-0.00091,-0.00043,0.0,0.0
605,619520,-2.96827,375.0,0.0,0.34,1.58375,-0.002646,0.06812,0.003798,913,0.09445,0.09138,0.57,0.0,0.0,,,-0.01,0.00431,-0.00035,-0.00143,0.0,0.0
606,620544,-3.01689,375.0,0.0,0.31,1.621056,-0.002442,0.036154,0.002868,890,0.08803,0.0791,0.6,0.0,0.0,,,-0.01,0.00318,-0.00018,0.0001,0.0,0.0
607,621568,-2.88576,375.0,0.0,0.28,1.567508,-0.003927,0.041475,0.005195,940,0.08845,0.09347,0.63,0.0,0.0,,,-0.01,0.00403,-0.00022,0.00117,0.0,0.0
608,622592,-3.12806,375.0,0.0,0.26,1.602449,-0.004056,0.04296,0.004416,914,0.07059,0.0685,0.65,0.0,0.0,,,-0.01,0.00396,-6e-05,0.00065,0.0,0.0
609,623616,-2.41277,375.0,0.0,0.24,1.632442,-0.002308,0.039543,0.002911,892,0.05711,0.05624,0.67,0.0,0.0,,,-0.01,0.00258,1e-05,0.00131,-0.00074,0.0
610,624640,-2.1158,375.0,0.0,0.22,1.598257,-0.003976,0.037793,0.004413,934,0.06812,0.06624,0.69,0.0,1.0,,,-0.01,0.00235,-0.00017,0.00081,0.0,0.0
611,625664,-1.88369,375.0,0.0,0.2,1.60848,-0.004917,0.032687,0.007461,908,0.06013,0.05734,0.71,0.0,0.0,,,-0.01,0.00528,-2e-05,0.00126,0.00036,0.0
612,626688,-2.17069,375.0,0.0,0.19,1.641121,-0.012658,0.056805,0.006789,907,0.04503,0.04503,0.72,0.0,1.0,,,-0.01,0.00586,0.00018,1e-05,1e-05,0.0
613,627712,-1.43435,375.0,0.0,0.15,1.615394,-0.087009,0.130738,0.005895,941,0.07598,0.07584,0.76,0.0,0.0,,,-0.01,0.004,-9e-05,-0.00068,-0.00301,0.0
614,628736,-3.10394,375.0,0.0,0.12,1.67782,-0.004053,0.056447,0.006837,982,0.07427,0.07155,0.79,0.25,1.0,,,-0.01,0.00285,-0.00024,0.00207,-0.00153,0.0
615,629760,nan,nan,0.0,0.12,1.660145,-0.00545,0.02799,0.007699,1005,0.06411,0.06138,0.79,0.0,0.0,,,-0.01,0.00529,-0.00014,0.00343,-0.00189,0.0
616,630784,-1.24735,375.0,0.0,0.08,1.61131,0.089517,0.022788,0.007921,933,0.06343,0.06376,0.83,0.0,0.0,,,-0.01,0.0056,-1e-05,0.00294,-0.00044,0.0
617,631808,-1.13128,375.0,0.0,0.04,1.64479,-0.005479,0.050464,0.007043,958,0.04325,0.04521,0.87,0.0,0.0,,,-0.01,0.00627,0.00014,0.00131,0.00122,0.0
618,632832,nan,nan,0.0,0.04,1.685907,-0.003811,0.040037,0.006329,904,0.0457,0.0431,0.87,0.0,0.0,,,-0.01,0.00546,0.00012,0.00098,-0.00093,0.0
619,633856,-0.39244,375.0,0.0,0.03,1.682682,-0.00556,0.037578,0.006135,940,0.06129,0.05891,0.9,0.0,0.0,,,-0.01,0.00369,-0.00019,0.00039,0.0,0.0
620,634880,-2.52267,375.0,0.0,0.0,1.667531,-0.003386,0.034544,0.004025,918,0.05739,0.05319,0.93,0.0,0.0,,,-0.01,0.0059,2e-05,0.00102,4e-05,0.0
621,635904,-1.00419,375.0,0.0,0.0,1.642405,-0.006387,0.026696,0.008131,959,0.04343,0.0395,0.93,0.0,0.0,,,-0.01,0.00666,5e-05,0.00325,-0.00014,0.0
622,636928,-0.17934,375.0,0.0,0.0,1.64489,-0.004753,0.024702,0.004233,977,0.04648,0.05113,0.94,0.0,0.0,,,-0.01,0.00491,0.00012,0.00269,-0.00084,0.0
623,637952,-0.83819,375.0,0.0,0.0,1.627895,-0.003153,0.026868,0.006486,913,0.05136,0.05045,0.95,0.0,0.0,,,-0.01,0.00777,0.00013,0.00279,0.00065,0.0
624,638976,-0.50648,375.0,0.0,0.0,1.641744,-0.001955,0.029385,0.002427,971,0.03481,0.03635,0.96,0.0,0.0,,,-0.01,0.00766,0.00013,0.00414,-0.00047,0.0
625,640000,-0.11085,375.0,0.0,0.0,1.639695,-0.007432,0.02519,0.009142,943,0.04504,0.04715,0.97,0.0,0.0,,,-0.01,0.006,0.00027,0.00264,-0.0004,0.0
626,641024,0.4112,375.0,0.0,0.0,1.652386,-0.004519,0.029308,0.006926,954,0.04832,0.05046,0.98,0.0,0.0,,,-0.01,0.0084,9e-05,0.00308,0.00079,0.0
627,642048,-0.46385,375.0,0.0,0.0,1.631947,0.059928,0.037476,0.007443,1015,0.04607,0.04653,0.99,0.0,0.0,,,-0.01,0.00504,-4e-05,0.00388,-0.00035,0.0
